track.uri,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,key,time_signature,club_compatible
1SwcNIfEldeW6o5Zo43qtb,0.808,0.0753,466000.0,0.135,0.9,0.349,-19.619,0.0449,79.684,0.0372,5.0,4.0,no
50lktI4cgcmcfvyGol8msi,0.991,0.266,289813.0,0.28,0.927,0.678,-20.424,0.0455,179.831,0.0343,9.0,4.0,no
2cRpF2ijQVn7OooKLozYU5,0.884,0.099,434720.0,0.415,0.927,0.175,-12.04,0.0416,181.09,0.0914,7.0,3.0,no
16YqpAnWZJDMfqIxbUxQLv,0.993,0.257,282773.0,0.0227,0.899,0.0825,-24.978,0.04,69.006,0.049,9.0,4.0,no
3IGEeEbq9gHwpuAENN5ax6,0.986,0.285,304440.0,0.178,0.886,0.684,-21.444,0.048,168.826,0.0329,1.0,4.0,no
60TFEctwPGyEExPddLm5XJ,0.966,0.173,845813.0,0.397,0.863,0.7,-18.998,0.0456,75.826,0.0771,4.0,4.0,no
2uIvt2xZ0NC47rOJz41CLj,0.983,0.3,189027.0,0.0905,0.922,0.096,-20.388,0.0499,111.41,0.0655,2.0,5.0,no
4GGGP86DGDc3PddcX85adw,0.975,0.339,591320.0,0.278,0.751,0.701,-20.449,0.0464,168.474,0.175,4.0,4.0,no
7tTYabL7bOo4vdKOFM5CPk,0.956,0.218,460293.0,0.307,0.873,0.715,-12.512,0.0329,140.401,0.0927,0.0,3.0,no
67RgDSJEGjMmryFa1sQKCF,0.899,0.257,268747.0,0.401,0.963,0.682,-15.444,0.0394,93.202,0.312,9.0,4.0,no
0nTb4tPSgKjfUxWK6TKnYd,0.938,0.185,286093.0,0.408,0.879,0.695,-16.056,0.042,129.246,0.0884,2.0,4.0,no
0ud2lWxrI7YoZZxL7MnPlI,0.453,0.266,465293.0,0.762,0.84,0.954,-12.828,0.354,136.176,0.396,9.0,4.0,no
6uXLde9ksvSOdSZlngoWgT,0.934,0.287,406133.0,0.618,0.826,0.767,-20.977,0.0612,131.209,0.473,6.0,3.0,no
0RKw6zPxqxF5JBTxRQFiwX,0.823,0.222,680267.0,0.621,0.867,0.73,-13.183,0.0707,121.386,0.149,9.0,4.0,no
3bLv1uuDRWWjIf33JYV9kf,0.995,0.475,227560.0,0.00479,0.946,0.0835,-31.248,0.0353,89.523,0.0381,9.0,4.0,no
39H9bPCzk6wowylEGgDCNC,0.909,0.14,402240.0,0.217,0.855,0.0689,-15.304,0.0352,88.381,0.078,7.0,4.0,no
3gERzEcQoRzsJzkdL9eNxD,0.985,0.35,355000.0,0.0316,0.889,0.0852,-25.056,0.0489,119.006,0.0814,6.0,4.0,no
7vfrWsE0xB3Sm4IYSdF22W,0.987,0.398,417733.0,0.19,0.911,0.0834,-18.011,0.0302,169.153,0.174,4.0,4.0,no
41xjNWj2s3NGPRNLJNf8OO,0.993,0.253,256227.0,0.00396,0.893,0.0841,-26.635,0.047,70.475,0.112,9.0,3.0,no
1xFxQIXdRnjFi07pTX5hrX,0.965,0.231,442400.0,0.206,0.856,0.17,-13.593,0.0332,141.628,0.136,0.0,3.0,no
0YkXSWhUInjJlYAXKqzddZ,0.985,0.238,660000.0,0.185,0.923,0.0655,-18.862,0.0478,145.18,0.0395,4.0,3.0,no
4TLQRJiwvwUQyKdEA5PWqx,0.984,0.268,191907.0,0.0102,0.859,0.134,-20.591,0.0496,66.633,0.133,2.0,3.0,no
4yLSpYlcO0jPPLTa3nW8zN,0.994,0.174,278933.0,0.178,0.861,0.0737,-18.717,0.0362,167.972,0.0347,1.0,3.0,no
2Lr1BE3WgyvoOZgK3NHaa8,0.994,0.307,288733.0,0.0113,0.863,0.116,-22.085,0.0507,168.121,0.0652,1.0,4.0,no
0LhpqRZN12GbJj17g4NhQD,0.99,0.331,532000.0,0.0195,0.898,0.0934,-22.053,0.0572,70.27,0.142,6.0,3.0,no
1TPBqNPhCeGRlNnDy9Wwx9,0.846,0.0998,448560.0,0.131,0.831,0.102,-23.43,0.044,79.012,0.0412,5.0,3.0,no
6KgKRJljvB4AYOY9etEx94,0.995,0.475,227560.0,0.00479,0.946,0.0835,-31.248,0.0353,89.523,0.0381,9.0,4.0,no
6KpO4neDXxGdiEgsivZieY,0.909,0.14,402240.0,0.217,0.855,0.0689,-15.304,0.0352,88.381,0.078,7.0,4.0,no
1zmsJWZBlisnWDPjun9ewH,0.985,0.35,355000.0,0.0316,0.889,0.0852,-25.056,0.0489,119.006,0.0814,6.0,4.0,no
1Cy8vJyd2f4QmAo7QxOBt1,0.987,0.398,417733.0,0.19,0.911,0.0834,-18.011,0.0302,169.153,0.174,4.0,4.0,no
28vrCc3UzEr6hBKZQSlCE1,0.993,0.253,256227.0,0.00396,0.893,0.0841,-26.635,0.047,70.475,0.112,9.0,3.0,no
4BMHp3DkI8VLsuB9Kr0pzu,0.965,0.231,442400.0,0.206,0.856,0.17,-13.593,0.0332,141.628,0.136,0.0,3.0,no
7abUIdHn2uNnR75HP4BVFm,0.985,0.238,660000.0,0.185,0.923,0.0655,-18.862,0.0478,145.18,0.0395,4.0,3.0,no
7614zWoEzYhgOhkHseixij,0.984,0.268,191907.0,0.0102,0.859,0.134,-20.591,0.0496,66.633,0.133,2.0,3.0,no
3yuCAw61jqfyv2KzMoVdXA,0.994,0.174,278933.0,0.178,0.861,0.0737,-18.717,0.0362,167.972,0.0347,1.0,3.0,no
2MPwUJaezLMovq5xZ0dXUK,0.994,0.307,288733.0,0.0113,0.863,0.116,-22.085,0.0507,168.121,0.0652,1.0,4.0,no
5NONW0vtWMfbMKrARaRfw9,0.99,0.331,532000.0,0.0195,0.898,0.0934,-22.053,0.0572,70.27,0.142,6.0,3.0,no
5q1YMuGPMu2EtBRYPO1zRQ,0.846,0.0998,439840.0,0.131,0.831,0.102,-23.43,0.044,79.012,0.0412,5.0,3.0,no
5HmDiYLpZcGvRnIeP3cci1,0.992,0.238,427480.0,0.0142,0.891,0.0756,-23.942,0.0481,78.848,0.0369,8.0,4.0,no
5tLvwgV5ICU3SHHXDieTVM,0.897,0.166,381400.0,0.062,0.846,0.111,-22.577,0.0386,66.258,0.0296,4.0,4.0,no
3ywDlrBurcie46LKlIgo9p,0.26,0.0756,163653.0,0.229,0.873,0.17,-14.95,0.0453,63.167,0.032,4.0,3.0,no
4DhVidHeGrwDeB3hAuPZFH,0.429,0.607,271947.0,0.311,0.109,0.1,-19.028,0.0354,79.998,0.383,1.0,4.0,no
0fBJRExyq1OrlcfdrZPcUN,0.989,0.521,126400.0,0.00108,0.921,0.0762,-26.096,0.112,112.51,0.224,4.0,3.0,no
0jMmqvT5BMiYONbowvUn57,0.947,0.211,239280.0,0.197,0.984,0.117,-19.323,0.0377,120.012,0.037,4.0,3.0,no
2Ta03aSFQOyrIZCRZscdaC,0.981,0.311,90987.0,0.0286,0.928,0.129,-25.913,0.0458,79.861,0.144,5.0,4.0,no
2Sl23JQTXAl8VcMrf2u7bq,0.928,0.0767,231787.0,0.142,0.9,0.1,-16.951,0.0433,179.911,0.0311,0.0,3.0,no
5nJquqv89sZS8xGTTsxUvO,0.968,0.158,231707.0,0.111,0.823,0.134,-15.664,0.0412,79.867,0.0365,2.0,4.0,no
5XZId2Fj0dxoSDzoYITu3m,0.0502,0.413,265040.0,0.471,0.811,0.115,-19.642,0.0736,192.039,0.215,0.0,4.0,no
4PDi4KmZW0wqPXjEhivL8z,0.964,0.174,363360.0,0.0375,0.877,0.111,-22.392,0.044,119.952,0.033,0.0,4.0,no
2DpEv2IrgmMkzQISRcDO8w,0.979,0.16,101133.0,0.0333,0.984,0.138,-27.268,0.0413,75.148,0.0371,4.0,4.0,no
1ubs8gNvRBwhPsLfifZrS0,0.884,0.172,242933.0,0.0761,0.897,0.114,-22.212,0.0427,121.106,0.033,7.0,4.0,no
3DzPKYaTyvGL7ydD06qvB1,0.000649,0.618,206973.0,0.573,0.896,0.118,-17.948,0.036,135.002,0.774,11.0,4.0,no
6ye91yyKX5oMFc3gS7CLrS,0.932,0.161,235333.0,0.183,0.821,0.0658,-17.293,0.0374,94.817,0.0335,2.0,5.0,no
3mMu031udut5wzIEZsktNN,0.991,0.315,135600.0,0.0374,0.933,0.0949,-25.586,0.0474,139.563,0.0395,7.0,3.0,no
3SnYRCBjuBlg58O0eaygBO,0.989,0.164,252800.0,0.132,0.946,0.108,-17.912,0.0477,84.281,0.0395,5.0,4.0,no
6gVooCvrPPVmKqvU5Ua1ep,0.981,0.42,129240.0,0.172,0.945,0.137,-20.83,0.0368,120.348,0.038,4.0,4.0,no
0Dkibk70FDp6t7eOZNemNQ,0.991,0.231,203800.0,0.0297,0.878,0.0742,-31.544,0.0579,131.413,0.07,2.0,4.0,no
6KeXJbrg02axATKVgdW8am,0.965,0.225,473493.0,0.124,0.905,0.0937,-26.385,0.0544,132.853,0.0479,10.0,4.0,no
0eZIx87EUrxkvV7X8fCbIv,0.961,0.33,295760.0,0.0295,0.918,0.122,-27.731,0.0419,136.561,0.0547,3.0,3.0,no
7ei97ch4FnbOwkokuF6Y3u,0.955,0.367,309307.0,0.0108,0.943,0.107,-26.105,0.0597,140.319,0.327,2.0,3.0,no
7rtQTjYUw5GOpN2F4St52Y,0.931,0.208,270200.0,0.0765,0.914,0.0794,-23.567,0.0492,85.733,0.0644,5.0,4.0,no
5YnZJsPu9ExFN3oQYMtPTu,0.986,0.247,217627.0,0.0161,0.867,0.0699,-30.644,0.0575,71.832,0.192,9.0,4.0,no
4XmCzeLAaBZvAKhX9tgTVo,0.985,0.401,229827.0,0.0949,0.883,0.0995,-28.822,0.0583,103.858,0.0293,8.0,4.0,no
757Lj6O0Dy6E2darFj5NF5,0.991,0.231,261667.0,0.00552,0.894,0.0664,-27.003,0.08,84.315,0.132,10.0,4.0,no
25RzM7As1Id3Bc2SuzFjzD,0.888,0.23,220667.0,0.0659,0.923,0.094,-25.247,0.0399,155.964,0.127,1.0,3.0,no
2WKOASKn9fUFU5JvlGSa7W,0.966,0.136,299827.0,0.0464,0.905,0.181,-24.62,0.0583,102.325,0.0377,5.0,4.0,no
3mJPwcc04fxgdCYCvZmvPT,0.967,0.172,272640.0,0.0082,0.929,0.109,-32.121,0.0606,172.987,0.132,0.0,4.0,no
3weNRklVDqb4Rr5MhKBR3D,0.961,0.191,357707.0,0.0582,0.89,0.0941,-25.398,0.0578,132.614,0.0454,8.0,1.0,no
04sgMexQGd2YBe6GWGosQR,0.943,0.262,729627.0,0.134,0.909,0.121,-22.277,0.0606,126.839,0.0389,8.0,4.0,no
1WnKq3IgEtlgR1AKOcKVi5,0.986,0.241,368000.0,0.0341,0.872,0.0962,-27.907,0.0478,135.001,0.0681,0.0,3.0,no
4bZ3zNABSw1mBLTsoPONof,0.994,0.258,149533.0,0.00256,0.914,0.0604,-37.158,0.0512,77.305,0.329,7.0,1.0,no
6F8ztdG0bf4NYYKPB4zYIH,0.974,0.333,414000.0,0.132,0.892,0.0727,-25.243,0.0593,115.492,0.0423,9.0,4.0,no
6vA06inwGbhdCxY0AHqoZT,0.991,0.158,151493.0,0.0604,0.908,0.0572,-29.098,0.0645,159.139,0.0776,2.0,1.0,no
2L3BJBE8XfBqSQ3wZxaLDz,0.988,0.271,383000.0,0.0708,0.872,0.0433,-25.582,0.0498,140.444,0.0819,2.0,3.0,no
5cVdE2qoibL9kaNPE6nNdv,0.992,0.271,338000.0,0.00913,0.883,0.088,-28.019,0.0671,137.069,0.0613,7.0,4.0,no
0YwgzFam4PKLQZ0HzLZVW9,0.996,0.171,279467.0,0.0221,0.905,0.108,-27.269,0.0591,174.649,0.257,9.0,4.0,no
0lDLgPxD7O2fmClfYNGDUw,0.977,0.211,356507.0,0.195,0.89,0.649,-26.217,0.0483,118.649,0.0596,9.0,3.0,no
5w8JoRsncA1r8d9SikMLLF,0.991,0.269,300960.0,0.0122,0.921,0.0821,-31.721,0.0512,93.156,0.212,11.0,3.0,no
6Kc4AmJ9soF2iIvmt2JDsX,0.991,0.199,299600.0,0.058,0.902,0.0844,-31.476,0.0532,125.516,0.138,4.0,4.0,no
15nMXxWEAlmMkj92ykLlzS,0.992,0.242,181400.0,0.000705,0.934,0.058,-42.811,0.0581,126.8,0.157,0.0,3.0,no
39XsS5M0POJ4bSB687ZFQ2,0.995,0.2,306840.0,0.0176,0.926,0.113,-31.989,0.0419,104.724,0.0339,8.0,5.0,no
2dp5aCYpW2Y85XBKdLOCIJ,0.989,0.296,351587.0,0.03,0.947,0.0705,-31.185,0.052,125.297,0.039,5.0,4.0,no
7IxuC9rQm61l7hulmDbmjV,0.992,0.266,352000.0,0.0126,0.899,0.103,-31.507,0.0618,84.52,0.1,9.0,4.0,no
2edr7SVs2BqMyihAWDbecB,0.986,0.195,266947.0,0.122,0.838,0.0764,-28.255,0.0505,134.318,0.0473,9.0,4.0,no
6DYUPSiMch62sUa8RMZz2I,0.994,0.247,290000.0,0.024,0.883,0.0585,-32.408,0.0574,136.994,0.0567,11.0,4.0,no
08kKdpmohozrlleRXgRKdD,0.989,0.174,353653.0,0.283,0.838,0.661,-23.799,0.0439,178.977,0.138,6.0,3.0,no
7p9tXF1wFCyboQVYDO3PNo,0.988,0.0933,292600.0,0.0619,0.892,0.199,-29.932,0.0491,178.135,0.0394,10.0,3.0,no
0KiMmLPHQNQ8jD2rZNPadD,0.991,0.278,233720.0,0.0374,0.862,0.619,-31.632,0.0625,171.721,0.507,7.0,4.0,no
5sQ6glydOQ4DwJ85yj454f,0.984,0.256,323520.0,0.0302,0.898,0.0913,-30.432,0.0525,119.382,0.0479,9.0,4.0,no
7K8L7dO4X8nxIN2eQsYGpm,0.978,0.234,399173.0,0.0444,0.843,0.681,-29.788,0.0446,121.128,0.0928,2.0,3.0,no
3j1Z1SrY4cVCWicjPDTRev,0.975,0.307,242533.0,0.213,0.774,0.112,-20.581,0.0366,99.361,0.353,5.0,4.0,no
2w1xULeh8GGyXfwVgFM7iq,0.962,0.325,572893.0,0.0729,0.851,0.0849,-25.193,0.0367,146.481,0.23,5.0,4.0,no
759eb94VGpHfij3pL8mrK3,0.964,0.411,437440.0,0.126,0.864,0.282,-22.258,0.037,95.991,0.156,5.0,3.0,no
0ecABD9yVlxj8uL1B7sYzv,0.978,0.29,491133.0,0.175,0.825,0.0974,-19.635,0.0507,79.551,0.185,5.0,4.0,no
7GkYqj4XLgYXKQJe87Fkmt,0.92,0.392,304400.0,0.171,0.894,0.105,-21.35,0.0464,63.986,0.333,2.0,4.0,no
0VPgxjkSSnPimbuD8kzTyz,0.944,0.335,363760.0,0.0262,0.62,0.0809,-27.303,0.0416,87.731,0.1,10.0,4.0,no
3JHL6YYfYuHIpC3hh7b87f,0.947,0.4,504067.0,0.0567,0.371,0.0891,-24.783,0.0358,111.123,0.255,5.0,4.0,no
57NX7OZp2BOdXdpJ0gLSvS,0.951,0.374,338800.0,0.122,0.794,0.0811,-20.675,0.0373,99.074,0.112,10.0,4.0,no
5rkQmwX9YyinPkYVB6EWZW,0.971,0.271,480000.0,0.104,0.72,0.151,-24.556,0.0371,99.087,0.0486,5.0,3.0,no
4rdrjQ4ZPuG7ll3gai8fcK,0.97,0.312,349107.0,0.118,0.828,0.098,-23.95,0.0351,104.242,0.322,5.0,4.0,no
1hKrn2aQLjhIKX5FZ7ulNP,0.987,0.174,137613.0,0.00383,0.938,0.075,-36.892,0.0532,165.429,0.359,5.0,4.0,no
1HbzLbsBtRLjGZo6DiirZd,0.981,0.263,261560.0,0.0131,0.861,0.0775,-30.728,0.052,123.883,0.108,0.0,4.0,no
4RvDhh5WqBLyPNUo5LztfE,0.97,0.294,320547.0,0.168,0.897,0.121,-23.51,0.051,104.45,0.0823,9.0,4.0,no
4rQF0pKKOKqsdx8j4szznh,0.991,0.233,127200.0,0.0256,0.839,0.0925,-30.003,0.0531,62.562,0.0716,5.0,5.0,no
7JtPCmvunT1LbQKz01dhSt,0.991,0.0951,133493.0,0.0401,0.823,0.112,-29.454,0.0474,178.598,0.187,2.0,1.0,no
6TCX42krn2Hq8vqCuEIkrh,0.988,0.258,359213.0,0.082,0.915,0.107,-25.537,0.0526,142.581,0.0788,2.0,3.0,no
2yTqrlYnln6auf35o5i4Wt,0.986,0.273,254320.0,0.0686,0.838,0.125,-28.121,0.0516,133.898,0.0759,9.0,4.0,no
2eqF9QgZ2r070ZizZwgNsX,0.975,0.217,259880.0,0.0875,0.861,0.0904,-25.208,0.0416,125.663,0.0359,5.0,4.0,no
3nXCKdGO2Ub6kBlw50EFkS,0.994,0.315,263387.0,0.00947,0.854,0.0962,-30.749,0.0513,91.728,0.27,9.0,4.0,no
35w9lfyrtEKQ8HnA1i3uT2,0.983,0.157,262467.0,0.101,0.874,0.147,-29.257,0.0522,118.003,0.069,9.0,4.0,no
4Nirplvc90n5UhV27VjdSO,0.994,0.188,207493.0,0.0738,0.911,0.097,-26.47,0.046,143.969,0.0548,9.0,4.0,no
3wvVEMU4WKMC3XCUK8Zd1g,0.994,0.295,268400.0,0.0117,0.853,0.0848,-30.021,0.053,137.505,0.0392,3.0,3.0,no
4TD3TDHHEGF1umMZ2efNQ3,0.981,0.232,314213.0,0.0842,0.9,0.0977,-25.374,0.0658,115.617,0.045,9.0,3.0,no
203XBlwtARFrE6w7qGtE7s,0.983,0.0958,454213.0,0.0633,0.858,0.0554,-26.785,0.0502,62.846,0.0364,5.0,3.0,no
063ynPscMRIKCkrP4bMCzS,0.0141,0.45,382240.0,0.963,0.00526,0.233,-5.833,0.142,123.087,0.371,10.0,4.0,no
7voztbNM6xiFNC5SBpRVLz,0.0108,0.607,222280.0,0.9,0.000399,0.855,-5.546,0.23,128.719,0.62,1.0,4.0,no
0lwUdOzyUj8tJkxS03A21u,0.0432,0.557,228787.0,0.925,0.0,0.977,-5.528,0.05,135.222,0.578,9.0,4.0,no
4KHWx3G5Ikdb8wRE2V4a0x,0.0189,0.339,273160.0,0.896,7.8e-06,0.632,-5.704,0.125,86.236,0.3,7.0,4.0,no
08gHFdpW9LOsN6gZ7wbGL6,0.0206,0.394,456973.0,0.964,0.0166,0.891,-5.352,0.257,109.801,0.284,4.0,4.0,no
5eTkNALsZZTpxJBOTiI93B,0.316,0.361,342493.0,0.661,0.0795,0.926,-7.163,0.0544,68.568,0.235,0.0,4.0,no
64lWaLuJqD4FqOwUJtiFd1,0.259,0.388,391413.0,0.81,7.88e-05,0.86,-5.842,0.0508,124.692,0.487,6.0,4.0,no
74Yhgeff4Zpr1uSWz7OSJD,0.0203,0.718,262840.0,0.872,0.00676,0.494,-5.54,0.0581,105.03,0.252,5.0,4.0,no
2SzzK5mLaNKZmIozub0QXs,0.128,0.535,591827.0,0.902,0.000702,0.508,-4.836,0.124,125.583,0.533,5.0,4.0,no
7L9lShnHDNU7jI4HGSMP51,0.717,0.254,250813.0,0.534,9.25e-06,0.17,-6.47,0.0414,136.673,0.0571,1.0,3.0,no
4XAGFLTzg0BUZyqBfrI3Cp,0.0773,0.558,298053.0,0.933,2.83e-06,0.868,-4.836,0.122,101.286,0.457,4.0,4.0,no
2scE085qydKROKlbYLcpPR,0.00997,0.54,385427.0,0.972,0.00338,0.92,-5.224,0.11,131.837,0.335,4.0,4.0,no
0tmSPHi5HA4hvJo6S7HaDu,0.016,0.265,523773.0,0.969,0.000223,0.717,-5.062,0.448,90.017,0.302,1.0,4.0,no
01NFo2x4EuH7C69O6cOXJ0,0.161,0.803,269520.0,0.701,7.1e-05,0.502,-6.076,0.214,104.971,0.736,10.0,4.0,no
1Loq0v4EtOpfSgJpZo6ptH,0.432,0.632,280493.0,0.746,0.0,0.122,-6.263,0.229,84.993,0.603,4.0,4.0,no
4Vl7lVoguGDP6Coyx8olE3,0.915,0.898,19880.0,0.205,0.0,0.197,-20.249,0.919,145.331,0.962,0.0,5.0,no
5wouKVbgbWKTuUgiri1V7A,0.0577,0.858,268400.0,0.79,0.0127,0.34,-6.389,0.0806,116.983,0.932,1.0,4.0,no
3d47DFYwKsWsXkwfaktsmk,0.427,0.602,467733.0,0.497,0.000959,0.342,-5.865,0.0535,139.999,0.46,11.0,4.0,no
6m19DByib7ebpqZPO2r9bs,0.0182,0.851,261160.0,0.632,0.00124,0.0422,-4.761,0.181,103.962,0.373,2.0,4.0,no
3zoNryw4ePfCH7FrhVMg2s,0.0676,0.779,267000.0,0.904,0.0,0.58,-4.626,0.172,88.084,0.818,8.0,4.0,no
09OMelgPSPoOYRB3O3JMHZ,0.193,0.807,299520.0,0.489,0.0129,0.0814,-6.568,0.0371,92.998,0.326,6.0,4.0,no
6WWPmUDCoWz4rILzzbJQPT,0.238,0.799,310560.0,0.761,0.0,0.349,-4.332,0.201,91.981,0.527,2.0,4.0,no
2dEu57zg4qLsTmlBgL8FEG,0.433,0.648,277880.0,0.725,0.0,0.217,-4.918,0.252,166.076,0.73,9.0,4.0,no
1rAl0CHvIVurgzzZLph3EL,0.0136,0.715,323573.0,0.72,0.715,0.464,-7.274,0.0647,109.0,0.835,1.0,4.0,no
4Mal5yNK7tfebGhkt36Qb1,0.202,0.664,274947.0,0.604,0.0,0.273,-6.327,0.0413,143.83,0.294,9.0,4.0,no
0wHRyD0pJveMs2JmUUSFaA,0.0104,0.759,256867.0,0.667,1.27e-05,0.25,-6.092,0.193,88.254,0.903,7.0,4.0,no
1OPE4jzGUZeXpmyj2W7siN,0.0696,0.761,276600.0,0.664,0.0209,0.273,-4.163,0.0339,126.042,0.649,7.0,4.0,no
2o13vTFdDzE0qB9Ce5x8gV,0.0444,0.322,56160.0,0.057,0.906,0.12,-25.276,0.0328,90.552,0.0324,4.0,5.0,no
64N6ytThVz8q9vp0X1D2o6,0.0553,0.532,334000.0,0.895,0.0,0.73,-8.507,0.159,113.998,0.415,0.0,4.0,no
3yIzLpHiBDyJxQjhyMoJ8L,0.0459,0.621,337267.0,0.931,0.000562,0.992,-8.6,0.0679,142.177,0.596,9.0,4.0,no
0XXzgfakn51pRfZAPUU4VY,0.0669,0.603,295267.0,0.948,0.0,0.931,-7.259,0.126,127.845,0.409,6.0,4.0,no
0ikr0VtObfkBK0rVCz4TlY,0.0859,0.442,457307.0,0.872,0.538,0.986,-8.885,0.0494,104.965,0.507,7.0,4.0,no
4AUeey8gMzQ7gMPEIgWyEr,0.519,0.293,54000.0,0.556,0.644,0.694,-18.647,0.0624,109.667,0.414,9.0,5.0,no
5ldeU9uy1kvlwDE5g5B3e0,0.246,0.644,181493.0,0.788,3.34e-05,0.432,-8.373,0.0354,137.969,0.853,7.0,4.0,no
6ouIt95AZdUkK40CDq6H4m,0.061,0.53,418467.0,0.985,0.00086,0.713,-8.709,0.107,123.171,0.253,7.0,4.0,no
5XTEluqfcaYxeZsU2SSMT5,0.365,0.518,580307.0,0.459,2.07e-05,0.978,-13.132,0.0632,127.482,0.484,3.0,4.0,no
3EwfWuRi13vMkkz7WFS50F,0.0294,0.596,288467.0,0.978,0.0,0.982,-7.023,0.131,129.676,0.274,2.0,4.0,no
2k265VCdNdzUCiKLeif3ST,0.229,0.479,509227.0,0.592,6.95e-06,0.928,-10.892,0.063,93.928,0.544,1.0,4.0,no
6w2PJFXMSOHbjqytcCgeJq,0.113,0.743,163511.0,0.723,0.0,0.36,-4.571,0.25,104.034,0.892,10.0,4.0,no
1v6Sid0aVywpTXTjjGTBRe,0.695,0.603,73627.0,0.401,3.63e-06,0.804,-19.82,0.887,66.006,0.42,7.0,4.0,no
5TeS34uvHS7qddfZsMghC3,4.21e-05,0.526,52173.0,0.93,0.503,0.49,-6.974,0.162,133.494,0.795,11.0,3.0,no
1vsBezK20QZWd6FFnDqnxK,0.0739,0.473,263467.0,0.951,0.000218,0.469,-5.389,0.109,122.096,0.58,1.0,4.0,no
2AAYJawa9vxVr5DTiJeZas,0.000724,0.585,248493.0,0.931,0.000412,0.948,-4.535,0.0699,151.345,0.755,4.0,4.0,no
3uB6RtQf18RbP27kvye4Dd,0.0235,0.424,238067.0,0.924,0.0,0.803,-6.487,0.0923,89.997,0.383,7.0,4.0,no
0dwW9lerKOMKZtmVvguY5Q,0.00107,0.565,201440.0,0.959,0.000616,0.927,-5.63,0.0554,141.003,0.751,1.0,4.0,no
7shUGBbFnifJct8ZcTLsWg,0.00474,0.501,325827.0,0.935,1.35e-05,0.985,-6.225,0.07,136.829,0.526,5.0,4.0,no
21AnCQUMUBi2YzgHR4wU1M,0.0984,0.588,129640.0,0.966,0.0106,0.973,-6.864,0.0531,120.672,0.678,7.0,4.0,no
4AZxaBk3FaIyfY6TwnUVML,0.00707,0.528,237893.0,0.953,0.0241,0.948,-4.941,0.106,146.872,0.324,0.0,4.0,no
0oda5Ft4ISMPgSRVgy1i8f,0.00572,0.425,365840.0,0.962,0.83,0.989,-6.991,0.167,134.379,0.377,0.0,4.0,no
4yiIDipW6PG7F1TxwlUFa2,0.335,0.42,364267.0,0.716,1.68e-06,0.952,-7.978,0.08,72.22,0.207,5.0,4.0,no
4gbowEy3VKhx89UDgyOqIJ,0.000683,0.34,182560.0,0.953,0.246,0.332,-8.542,0.0977,151.103,0.46,8.0,4.0,no
6uder7GZB3utliGUkj2La8,0.00482,0.54,251507.0,0.914,8.37e-05,0.779,-7.33,0.0513,147.351,0.492,7.0,4.0,no
3FLOBRrvtriue9ONvTvEWN,0.00448,0.652,198293.0,0.924,0.058,0.976,-6.073,0.0351,141.57,0.828,7.0,4.0,no
4gzSuZQoKUG3ztXErLlc0K,0.00108,0.574,223707.0,0.925,0.00408,0.973,-5.955,0.0386,138.845,0.78,6.0,4.0,no
6ZEAXknmx2mrO3KgcDNpFI,0.144,0.586,223067.0,0.651,0.0,0.489,-10.16,0.048,81.397,0.901,0.0,4.0,no
0xs0ewnEb6c2DlY7LjOD7t,0.153,0.686,224547.0,0.586,0.000314,0.353,-12.377,0.0356,120.418,0.78,6.0,4.0,no
4cOdK2wGLETKBW3PvgPWqT,0.115,0.721,213573.0,0.939,3.79e-05,0.108,-11.823,0.0376,113.309,0.914,8.0,4.0,no
7c5lMuvtz2gddhDyG5MjB6,0.0201,0.544,236760.0,0.738,0.00138,0.0497,-9.587,0.04,117.826,0.375,6.0,4.0,no
0jSRZBsn3RqAhBDzAefHAD,0.236,0.821,227413.0,0.477,0.000522,0.0771,-13.446,0.0349,108.684,0.561,0.0,4.0,no
0sTHEo24E8LxasEkSnpUkx,0.0379,0.777,238720.0,0.633,0.00523,0.27,-12.845,0.0341,115.731,0.814,6.0,4.0,no
3JgOPg3wx1ABbQv0Ax4Rdw,0.0141,0.711,237840.0,0.778,8.23e-05,0.0297,-8.722,0.0449,135.117,0.644,11.0,4.0,no
1gb5sUe1CuRBuT8twq8uhw,0.0117,0.716,192813.0,0.828,2.1e-06,0.301,-13.065,0.104,103.155,0.771,11.0,4.0,no
4dj89gAYeoNjTASkgW4dDZ,0.202,0.899,276533.0,0.422,5.08e-06,0.0864,-11.238,0.0509,109.147,0.852,4.0,4.0,no
34AJbTeFxDD5nXBzczPIte,0.11,0.744,214467.0,0.575,2.05e-06,0.0659,-12.365,0.0714,90.705,0.914,9.0,4.0,no
6A7Y3xy2JbIsdW5rM4Yn8M,0.053,0.502,185867.0,0.965,0.0,0.34,-2.946,0.112,192.811,0.962,10.0,4.0,no
54D12rzTXrOVSGzeUo7Hq1,0.0793,0.666,246013.0,0.545,8.57e-06,0.446,-12.142,0.0239,100.776,0.852,4.0,4.0,no
0EtkAchTEDhAAIXhpbeXzS,0.265,0.789,277000.0,0.483,0.0,0.0858,-12.648,0.0376,109.775,0.831,8.0,4.0,no
3HRQtRUYnnuZY7fE900XtJ,0.254,0.495,248200.0,0.781,0.0,0.395,-8.109,0.0413,119.206,0.473,4.0,4.0,no
